id,sqft,bedrooms,bathrooms,zip,city,neighbourhood,norm_property_type,norm_laundry,norm_parking,quality,rent
1342972,497.0,1.0,1.0,20010,Washington,Columbia Heights,apartment,In Building,Street,0.17068467448382912,1525.0
2897514,450.0,0.0,1.0,20009,Washington,Lanier Heights,apartment,In Unit,Street,0.03955359563785499,1525.0
2891471,450.0,0.0,1.0,20009,Washington,Lanier Heights,apartment,In Unit,Off Street,1.0,1525.0
3429086,350.0,0.0,1.0,20009,Washington,Adams Morgan,condominium,In Building,Street,1.0,1525.0
3430907,267.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,,,0.12374777830755708,1525.0
2877261,423.0,0.0,1.0,20005,Washington,Downtown,apartment,In Building,Garage,1.0,1525.0
2897743,450.0,0.0,1.0,20009,Washington,Lanier Heights,apartment,In Unit,Street,0.03955359563785499,1525.0
1510433,450.0,0.0,1.0,20003,Washington,Lincoln Park,apartment,In Building,Off Street,1.0,1525.0
1029502,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.625534221722287,1526.0
1057933,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.6067594632517781,1526.0
2718725,408.0,0.0,1.0,20002,Washington,Kingman Park,apartment,,,1.0,1530.0
3286833,500.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,,0.6306662570112957,1530.0
1261814,560.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,1.0,1530.0
952145,339.0,0.0,1.0,20009,Washington,Mount Pleasant,apartment,In Building,Off Street,0.2809133228861717,1530.0
1294137,560.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.05759777798939461,1530.0
1975270,450.0,1.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.6067594632517781,1531.0
1030388,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.4424803266348257,1531.0
1484337,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.5316604293697427,1532.0
1259888,524.0,0.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Garage,0.3890142993153913,1532.0
1401032,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.5316604293697427,1532.0
3320163,480.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Garage,0.480468189247225,1534.0
3313138,310.0,0.0,1.0,20009,Washington,Dupont Circle,apartment,In Building,Off Street,1.0,1535.0
1030001,310.0,0.0,1.0,20009,Washington,Dupont Circle,apartment,In Building,Off Street,1.0,1535.0
1341263,425.0,0.0,1.0,20015,Washington,Friendship Heights,apartment,On Site,,1.0,1535.0
2782777,425.0,0.0,1.0,20015,Washington,Friendship Heights,apartment,,,1.0,1535.0
2847359,425.0,0.0,1.0,20015,Washington,Friendship Heights,apartment,On Site,,1.0,1535.0
3287566,700.0,1.0,1.0,20010,Washington,Stronghold,apartment,In Unit,Off Street,1.0,1535.0
1030422,450.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Garage,0.1803642841666712,1535.0
1134995,425.0,0.0,1.0,20015,Washington,Friendship Heights,apartment,On Site,,1.0,1535.0
2243026,450.0,0.0,1.0,20009,Washington,Dupont Circle,apartment,On Site,Street,0.0980055430225044,1535.0
1057259,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.292282258870755,1536.0
1430835,412.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Street,1.0,1536.0
2171069,539.0,0.0,1.0,20010,Washington,Mount Pleasant,apartment,In Building,Street,1.0,1538.0
3307019,296.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,,0.31618905263027264,1539.0
3428601,700.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,Street,0.5579871255499708,1539.0
1563837,700.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,Street,0.5931167400702779,1539.0
1265650,650.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,Street,0.4195963394418651,1539.0
1956614,480.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Garage,0.9003342371891694,1540.0
2123118,560.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.00596719219549534,1540.0
1481644,410.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Garage,1.0,1540.0
3318164,523.0,0.0,1.0,20307,Washington,Brightwood Park,apartment,In Unit,Off Street,1.0,1540.0
1909342,480.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,On Site,Garage,0.9003342371891694,1540.0
1026456,560.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,1.0,1540.0
2170368,500.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Garage,0.93319006451256,1540.0
2887255,523.0,0.0,1.0,20012,Washington,Takoma,apartment,In Unit,,1.0,1540.0
3322148,523.0,0.0,1.0,20012,Washington,Takoma,apartment,In Unit,Off Street,1.0,1540.0
3553923,523.0,0.0,1.0,20012,Washington,Takoma,apartment,In Unit,Off Street,1.0,1540.0
1030379,450.0,1.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.3767686719880449,1541.0
2726885,900.0,2.0,1.0,20020,Washington,Shipley,apartment,,,0.07468321015816214,1541.0
2002221,481.0,0.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Building,Off Street,0.7150065549047916,1542.0
1861239,374.0,0.0,1.0,20009,Washington,Columbia Heights,apartment,In Building,,0.1941531225719652,1544.0
3299051,523.0,0.0,1.0,20012,Washington,Takoma,apartment,In Unit,Off Street,1.0,1545.0
1610498,905.0,2.0,1.0,20032,Washington,Southeast Washington,apartment,On Site,Off Street,1.0,1545.0
3437611,523.0,0.0,1.0,20307,Washington,Brightwood Park,apartment,In Unit,Off Street,1.0,1545.0
1563726,700.0,1.0,1.0,20010,Washington,Stronghold,apartment,In Unit,,1.0,1545.0
1481492,474.0,0.0,1.0,20011,Washington,Petworth,apartment,In Unit,Garage,1.0,1545.0
1183237,474.0,0.0,1.0,20011,Washington,Petworth,apartment,In Unit,,0.14237642155427205,1545.0
3309989,500.0,0.0,1.0,20002,Washington,Stanton Park,apartment,In Building,Street,1.0,1545.0
3289445,700.0,1.0,1.0,20016,Washington,Friendship Heights,apartment,In Building,Street,1.0,1545.0
1318361,900.0,1.0,1.0,20007,Washington,Glover Park,townhouse,In Building,Street,1.0,1545.0
2391977,500.0,0.0,1.0,20005,Washington,Downtown,apartment,In Building,,1.0,1545.0
1461287,415.0,0.0,1.0,20011,Washington,Petworth,apartment,In Unit,Garage,0.25942643154736456,1545.0
1238599,339.0,0.0,1.0,20009,Washington,Mount Pleasant,apartment,In Building,Off Street,0.3676735232003781,1545.0
1539467,474.0,0.0,1.0,20011,Washington,Petworth,apartment,In Unit,Garage,1.0,1545.0
1430541,474.0,0.0,1.0,20011,Washington,Queens Chapel,apartment,In Unit,Garage,1.0,1545.0
3134165,523.0,0.0,1.0,20307,Washington,Brightwood Park,apartment,In Unit,Off Street,1.0,1545.0
1026106,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,,0.7710385998687302,1546.0
1106858,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.6067594632517781,1546.0
3553379,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.649002669810423,1546.0
3421919,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.649002669810423,1546.0
1107000,450.0,1.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.3533002238999088,1546.0
3294861,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.649002669810423,1546.0
1261644,398.0,0.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Unit,Garage,1.0,1547.0
2249239,398.0,0.0,1.0,20024,Washington,Southwest Waterfront,apartment,,,1.0,1547.0
2716571,448.0,0.0,1.0,20009,Washington,Lanier Heights,apartment,In Unit,,0.043955054807894516,1548.0
2722443,576.0,1.0,1.0,20009,Washington,Lanier Heights,apartment,In Unit,,0.11663418626921936,1548.0
2159211,447.0,0.0,1.0,20009,Washington,Lanier Heights,apartment,On Site,,0.043955054807894516,1548.0
3321681,393.0,0.0,1.0,20009,Washington,Lanier Heights,apartment,In Building,,0.18234584091600026,1548.0
3316784,393.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,,1.0,1548.0
2092987,350.0,0.0,1.0,20009,Washington,Dupont Circle,apartment,In Building,Off Street,1.0,1549.0
2583295,507.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,On Site,Garage,1.0,1549.0
3313785,546.0,0.0,1.0,20007,Washington,Georgetown,condominium,In Building,,1.0,1549.0
2776850,752.0,1.0,1.0,20011,Washington,Brightwood,apartment,In Building,Off Street,1.0,1549.0
2847422,502.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,On Site,Garage,0.2342686571574873,1549.0
1318353,500.0,0.0,1.0,20009,Washington,Northwest Washington,condominium,In Building,Street,0.1803642841666712,1549.0
2706215,507.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,On Site,Garage,1.0,1549.0
1907965,800.0,1.0,1.0,20017,Washington,Michigan Park,apartment,In Building,Off Street,1.0,1549.0
1347901,600.0,1.0,1.0,20007,Washington,Foxhall Crescent,apartment,On Site,Off Street,0.0,1550.0
2246831,350.0,1.0,1.0,20002,Washington,Ivy City,apartment,In Unit,Street,1.0,1550.0
1182107,700.0,2.0,1.0,20010,Washington,Pleasant Plains,apartment,None,,0.4006754657475624,1550.0
2223910,500.0,0.0,1.0,20037,Washington,West End,apartment,In Unit,,0.0,1550.0
1381225,600.0,1.0,1.0,20007,Washington,Foxhall Crescent,apartment,On Site,Off Street,0.0,1550.0
2231382,570.0,0.0,1.0,20010,Washington,16th Street Heights,apartment,In Building,Off Street,0.4612550851053346,1550.0
3136384,470.0,0.0,1.0,20007,Washington,Burleith/Hillandale,apartment,On Site,Street,0.9400114261033098,1550.0
2233308,590.0,1.0,1.0,20307,Washington,Brightwood Park,apartment,In Building,,0.14208419110668435,1550.0
2223993,450.0,0.0,1.0,20006,Washington,George Washington University,apartment,In Building,None,0.5155978037675321,1550.0
1181911,475.0,1.0,1.0,20003,Washington,Near Southeast,apartment,In Unit,Off Street,0.4454846899507117,1550.0
1930885,570.0,0.0,1.0,20010,Washington,16th Street Heights,apartment,In Building,Off Street,1.0,1550.0
1976176,700.0,2.0,1.0,20010,Washington,Columbia Heights,apartment,None,Off Street,1.0,1550.0
2120341,500.0,0.0,1.0,20024,Washington,Southwest Waterfront,condominium,On Site,,1.0,1550.0
3131092,440.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Street,0.30240021422497865,1550.0
1155478,355.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,,0.5645162566931332,1550.0
1980137,800.0,2.0,1.0,20002,Washington,Near Northeast,apartment,In Unit,Off Street,0.08619826136653938,1550.0
954643,550.0,0.0,1.0,20008,Washington,Northwest Washington,apartment,In Building,,0.4709346947881767,1550.0
951628,430.0,0.0,1.0,20010,Washington,16th Street Heights,apartment,In Building,Off Street,1.0,1550.0
2594935,980.0,1.0,0.0,20001,Washington,Chinatown,apartment,In Building,Street,1.0,1550.0
2594867,750.0,1.0,1.0,20008,Washington,Woodley Park,apartment,In Building,Street,0.08392447416962273,1550.0
2600305,599.0,1.0,1.0,20008,Washington,Friendship Heights,apartment,,,1.0,1550.0
3560820,893.0,2.0,1.0,20002,Washington,Stanton Park,apartment,In Building,Street,0.2595725467711584,1550.0
1758902,475.0,0.0,1.0,20007,Washington,Massachusetts Avenue Heights,condominium,In Building,Street,0.3117875934602331,1550.0
1135049,700.0,2.0,0.0,20010,Washington,Pleasant Plains,apartment,None,,0.2647045820601672,1550.0
1977482,521.0,0.0,1.0,20008,Washington,Northwest Washington,apartment,In Building,Garage,1.0,1550.0
2121223,740.0,1.0,1.0,20007,Washington,Northwest Washington,apartment,In Building,Garage,0.18945943295433804,1550.0
2111864,300.0,0.0,1.0,20009,Washington,Dupont Circle,apartment,In Building,Street,0.4476123619238345,1550.0
3037902,450.0,0.0,1.0,20009,Washington,Northwest Washington,condominium,In Building,Street,0.7572497614634365,1550.0
1637229,430.0,0.0,1.0,20006,Washington,Golden Triangle,apartment,In Building,Street,0.5929706248464841,1550.0
1789132,475.0,0.0,1.0,20007,Washington,Northwest Washington,condominium,In Building,Street,0.41490264982423786,1550.0
1181226,700.0,2.0,1.0,20011,Washington,Petworth,condominium,In Unit,Street,1.0,1550.0
3561413,500.0,1.0,1.0,20009,Washington,Dupont Circle,apartment,In Building,Street,0.658682279493265,1550.0
2111144,425.0,0.0,1.0,20006,Washington,Golden Triangle,apartment,In Building,None,0.5155978037675321,1550.0
2236650,650.0,1.0,1.0,20003,Washington,Hill East,apartment,In Unit,,1.0,1550.0
2242924,500.0,1.0,1.0,20002,Washington,Near Northeast,apartment,In Unit,Off Street,0.6397614057989625,1550.0
2305081,400.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Street,0.3163351678540665,1550.0
1977165,355.0,1.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,,0.15190991601332032,1550.0
1763787,495.0,0.0,1.0,20016,Washington,Northwest Washington,apartment,In Building,,1.0,1550.0
3037596,425.0,0.0,1.0,20015,Washington,Friendship Heights,apartment,,,1.0,1550.0
1181841,520.0,0.0,1.0,20010,Washington,Columbia Heights,apartment,In Building,Street,1.0,1550.0
1981212,900.0,2.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Street,0.03515213646781547,1550.0
2895241,550.0,0.0,1.0,20036,Washington,Dupont Circle,apartment,In Building,Street,0.4875817812855626,1550.0
3317587,750.0,1.0,1.0,20011,Washington,Petworth,apartment,In Building,Garage,1.0,1550.0
2721737,980.0,1.0,1.0,20001,Washington,Le Droit Park,apartment,In Unit,Street,1.0,1550.0
1296401,700.0,2.0,2.0,20010,Washington,Columbia Heights,apartment,None,,0.4757744996295977,1550.0
3316361,674.0,1.0,1.0,20015,Washington,Chevy Chase,apartment,In Building,Garage,1.0,1550.0
1107272,500.0,0.0,1.0,20024,Washington,Southwest Waterfront,condominium,On Site,,1.0,1550.0
2720305,680.0,1.0,1.0,20016,Washington,Cathedral Heights,apartment,On Site,None,1.0,1550.0
3438496,500.0,0.0,1.0,20016,Washington,Cathedral Heights,apartment,In Building,Garage,0.33283613912765864,1550.0
2199929,400.0,0.0,1.0,20036,Washington,Golden Triangle,apartment,In Unit,,0.6771648075161861,1550.0
1461736,480.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Off Street,0.5439060566970891,1550.0
1029800,355.0,1.0,0.0,20009,Washington,Adams Morgan,apartment,In Building,,0.2996880813566805,1550.0
2891763,600.0,1.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Street,0.046521072452398886,1550.0
901696,355.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,,1.0,1550.0
1317409,650.0,1.0,1.0,20003,Washington,Hill East,apartment,In Unit,,0.7478623822281821,1550.0
1700332,450.0,0.0,1.0,20001,Washington,Logan Circle/Shaw,apartment,In Unit,,0.3888681840915974,1550.0
2067385,550.0,0.0,1.0,20008,Washington,Northwest Washington,apartment,In Building,,0.3935618737092247,1550.0
2067459,410.0,0.0,1.0,20037,Washington,George Washington University,apartment,In Building,Street,0.2647045820601672,1550.0
1756707,590.0,1.0,1.0,20007,Washington,Georgetown,apartment,In Unit,Street,0.6400536362465501,1550.0
1212570,600.0,1.0,1.0,20003,Washington,Lincoln Park,apartment,In Unit,Street,0.15205603123711414,1550.0
1108491,700.0,2.0,1.0,20010,Washington,Pleasant Plains,apartment,None,,0.2014128298340968,1550.0
901379,500.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Building,,0.0,1550.0
1299915,520.0,0.0,1.0,20010,Washington,Columbia Heights,apartment,In Building,Street,1.0,1550.0
3427796,560.0,0.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Building,Off Street,0.2530434156279961,1550.0
2149792,600.0,1.0,1.0,20007,Washington,Foxhall Village,apartment,On Site,Off Street,0.0,1550.0
2198027,484.0,0.0,1.0,20024,Washington,Southwest Waterfront,condominium,In Building,Street,0.5413400390525849,1550.0
1235272,520.0,0.0,1.0,20010,Washington,Columbia Heights,apartment,In Building,Street,1.0,1550.0
2148157,500.0,0.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,,0.3348176958769876,1550.0
1268571,480.0,0.0,1.0,20009,Washington,Northwest Washington,apartment,On Site,Garage,1.0,1550.0
3436694,674.0,1.0,1.0,20015,Washington,Friendship Heights,apartment,In Building,Garage,0.0,1550.0
1103802,409.0,0.0,1.0,20009,Washington,Northwest Washington,apartment,In Building,Off Street,1.0,1550.0
1266412,700.0,1.0,1.0,20002,Washington,Northeast Washington,other,In Unit,Street,0.4264177010326151,1550.0
1899327,600.0,1.0,1.0,20007,Washington,Foxhall Village,apartment,On Site,Off Street,0.0,1550.0
1537992,405.0,0.0,1.0,20010,Washington,16th Street Heights,apartment,In Building,Off Street,1.0,1550.0
3434659,893.0,2.0,1.0,20002,Washington,Near Northeast,apartment,In Building,Street,0.4143181889290624,1550.0
2442600,674.0,1.0,1.0,20017,Washington,Michigan Park,apartment,In Building,Off Street,1.0,1550.0
1236563,450.0,0.0,1.0,20037,Washington,Foggy Bottom,apartment,In Building,None,0.7522638413982216,1550.0
1133138,460.0,0.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Building,,1.0,1550.0
3552661,674.0,1.0,1.0,20015,Washington,Friendship Heights,apartment,In Building,Garage,1.0,1550.0
1980676,400.0,0.0,1.0,20007,Washington,Northwest Washington,apartment,,,0.12873369837277196,1550.0
1401287,700.0,1.0,1.0,20011,Washington,Petworth,condominium,In Unit,Street,1.0,1550.0
3304597,963.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,Off Street,1.0,1550.0
1505752,600.0,1.0,1.0,20007,Washington,Foxhall Crescent,apartment,On Site,Off Street,0.4314036210978301,1550.0
1400617,650.0,1.0,1.0,20001,Washington,Bloomingdale,apartment,In Unit,Street,1.0,1550.0
3553337,470.0,0.0,1.0,20007,Washington,Burleith/Hillandale,apartment,On Site,Street,1.0,1550.0
2123100,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.4424803266348257,1551.0
2708909,488.0,0.0,1.0,20008,Washington,Forest Hills,apartment,,,1.0,1551.0
1345332,478.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Street,1.0,1552.0
1211083,478.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Street,1.0,1552.0
1511051,536.0,1.0,1.0,20012,Washington,Takoma,apartment,In Unit,,1.0,1553.0
2507690,481.0,0.0,1.0,20011,Washington,Petworth,apartment,In Unit,Garage,1.0,1555.0
2384542,500.0,0.0,1.0,20009,Washington,Kalorama Heights,apartment,On Site,Street,0.30452788619810145,1555.0
1155737,560.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.05759777798939461,1555.0
2158895,500.0,1.0,1.0,20008,Washington,Northwest Washington,apartment,On Site,Carport,0.8721720994834061,1555.0
1001750,450.0,1.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.7475701517805943,1556.0
2145579,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.625534221722287,1556.0
1053608,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.3767686719880449,1556.0
1074737,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.649002669810423,1556.0
2890119,549.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,,,1.0,1557.0
1602432,383.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Garage,1.0,1558.0
1295221,390.0,0.0,1.0,20008,Washington,Northwest Washington,apartment,In Building,Street,0.0,1558.0
2782541,500.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,On Site,Garage,0.9401575413271038,1559.0
3554207,700.0,1.0,1.0,20010,Washington,Stronghold,apartment,In Unit,,1.0,1560.0
2703456,635.0,1.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.04821039875414021,1560.0
1428224,700.0,2.0,1.0,20007,Washington,Burleith/Hillandale,townhouse,In Unit,Off Street,0.0,1560.0
3553038,700.0,1.0,1.0,20010,Washington,Stronghold,apartment,In Unit,Off Street,1.0,1560.0
1461791,700.0,2.0,1.0,20007,Washington,Glover Park,apartment,In Unit,Off Street,0.5696482919821421,1560.0
1607370,560.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,1.0,1560.0
1025126,560.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.09045360531278507,1560.0
1701405,435.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,,,1.0,1562.0
1155327,373.0,0.0,1.0,20007,Washington,Georgetown,apartment,In Building,Street,1.0,1562.0
1108514,560.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.020048261048376963,1565.0
1943108,533.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,1.0,1565.0
2595155,531.0,0.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,Garage,0.3278502190624437,1565.0
1540782,500.0,0.0,1.0,20005,Washington,Downtown,apartment,In Building,Street,1.0,1565.0
1105814,700.0,1.0,1.0,20001,Washington,Truxton Circle,apartment,In Unit,Street,0.3797730353039307,1565.0
2123003,560.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.05759777798939461,1565.0
1211570,456.0,0.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,1.0,1565.0
2601345,503.0,1.0,0.0,20011,Washington,Petworth,apartment,In Unit,Garage,0.1514715703419388,1565.0
1901371,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.3767686719880449,1566.0
978378,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.649002669810423,1566.0
1234605,411.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,Garage,1.0,1568.0
2389111,500.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,None,0.24820361078657496,1569.0
2888889,479.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,,,1.0,1569.0
2249373,660.0,1.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Street,1.0,1569.0
2584627,379.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,,,1.0,1569.0
3316291,479.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,None,1.0,1569.0
3298746,479.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,,1.0,1569.0
2723198,900.0,1.0,1.0,20007,Washington,Glover Park,apartment,None,Street,0.13570117518731584,1570.0
1563659,615.0,1.0,1.0,20015,Washington,Friendship Heights,apartment,In Building,Street,0.04923320532069709,1570.0
955434,994.0,3.0,1.5,20020,Washington,Hillsdale,apartment,In Building,,0.16173564091995624,1570.0
1978204,890.0,3.0,1.0,20020,Washington,Hillsdale,apartment,In Building,,1.0,1570.0
3304579,900.0,1.0,1.0,20007,Washington,Burleith/Hillandale,apartment,In Unit,,1.0,1570.0
2386948,943.0,2.0,1.0,20020,Washington,Carver,apartment,On Site,,0.4898555684824792,1574.0
2249517,825.0,2.0,1.0,20020,Washington,Anacostia,condominium,In Unit,Off Street,0.22018758830460566,1575.0
1563237,525.0,0.0,1.0,20002,Washington,Kingman Park,apartment,In Building,Street,1.0,1575.0
3552553,577.0,0.0,1.0,20008,Washington,Forest Hills,condominium,In Building,Garage,0.19187933537504853,1575.0
1906124,725.0,1.0,1.0,20002,Washington,Kingman Park,apartment,In Unit,Street,1.0,1575.0
1461159,810.0,2.0,1.0,20020,Washington,Anacostia,condominium,In Unit,Off Street,1.0,1575.0
1345740,751.0,2.0,1.0,20020,Washington,Skyland,apartment,In Unit,Street,0.2951405069628471,1575.0
1798443,460.0,0.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Building,,0.14750845684328082,1575.0
2594173,503.0,1.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.06698515722464901,1575.0
2014155,474.0,0.0,1.0,20006,Washington,Foggy Bottom,apartment,In Building,None,0.21094632429314505,1575.0
2010756,753.0,2.0,1.0,20020,Washington,Skyland,condominium,In Building,Street,0.13555505996352205,1575.0
1349118,700.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Building,Off Street,1.0,1575.0
1341554,482.0,0.0,1.0,20008,Washington,Woodley Park,apartment,In Building,Garage,1.0,1575.0
1429309,503.0,1.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.06698515722464901,1575.0
3290290,400.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,1.0,1575.0
1461755,605.0,0.0,1.0,20008,Washington,Forest Hills,apartment,In Unit,,0.32799633428623765,1575.0
1462039,482.0,0.0,1.0,20008,Washington,Woodley Park,apartment,In Building,Garage,1.0,1575.0
2064923,500.0,1.0,1.0,20003,Washington,Hill East,apartment,In Unit,Street,0.4053691553651897,1575.0
3296657,599.0,1.0,1.0,20008,Washington,Friendship Heights,apartment,On Site,Off Street,1.0,1575.0
1398511,753.0,2.0,1.0,20020,Washington,Skyland,apartment,In Unit,Street,0.044247285255482216,1575.0
2508608,800.0,1.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Unit,Street,0.1334273879903992,1575.0
2199139,650.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Unit,Off Street,0.6400536362465501,1575.0
2544356,503.0,1.0,0.0,20011,Washington,Petworth,apartment,In Unit,Garage,1.0,1575.0
1184260,511.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,On Site,Off Street,1.0,1575.0
3287719,400.0,0.0,1.0,20009,Washington,Dupont Circle,apartment,In Unit,Street,1.0,1575.0
2454018,440.0,0.0,1.0,20037,Washington,Foggy Bottom,apartment,In Building,Garage,1.0,1575.0
2783735,503.0,1.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.06229146760702184,1575.0
1297484,387.0,0.0,1.0,20405,Washington,Golden Triangle,apartment,In Building,Street,0.2669783692570839,1575.0
2395595,450.0,1.0,1.0,20001,Washington,Logan Circle/Shaw,apartment,In Unit,Street,0.7315075261783837,1575.0
2600856,423.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,On Site,Street,0.3914342017361018,1575.0
1268591,480.0,0.0,1.0,20009,Washington,Northwest Washington,apartment,On Site,Garage,1.0,1575.0
2889597,536.0,1.0,1.0,20017,Washington,Edgewood,condominium,In Building,Street,1.0,1575.0
1178821,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.3345254654293999,1576.0
3292314,400.0,0.0,1.0,20036,Washington,Dupont Circle,apartment,,,1.0,1576.0
3553518,575.0,0.0,1.0,20036,Washington,Dupont Circle,apartment,In Building,Street,0.03002010117880672,1576.0
3426369,400.0,0.0,1.0,20036,Washington,Dupont Circle,apartment,On Site,,1.0,1576.0
1129680,450.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.4753361539582162,1576.0
1182935,450.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Garage,0.5645162566931332,1576.0
1239663,450.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Garage,0.7287953933100854,1576.0
2394312,505.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Garage,1.0,1578.0
